start_date,end_date,start_price,end_price,day1_return,day2_return,day3_return,day4_return,day1_range,day2_range,day3_range,day4_range,day1_oc,day2_oc,day3_oc,day4_oc,total_4day_return,avg_daily_return,volatility,max_daily_return,min_daily_return,trend_direction,avg_volume,volume_trend,cluster
2023-07-12 13:30:00,2023-07-17 13:30:00,91.56999969482422,94.12999725341797,2.3190674941559353,2.2227074768399024,-0.2035158956341987,1.0303736217015746,1.6926974521388176,1.9045580202180186,1.9048642037614205,1.9453971848485672,-0.262092240438324,1.028023926625719,-0.8513387691449331,1.1715351753707008,2.7956727827077366,1.3421581742658035,1.1854727370871707,2.3190674941559353,-0.2035158956341987,1,10938925.0,-1,9
2023-07-13 13:30:00,2023-07-18 13:30:00,92.41000366210938,96.16000366210938,2.2227074768399024,-0.2035158956341987,1.0303736217015746,2.1565988185744844,1.9045580202180186,1.9048642037614205,1.9453971848485672,3.19454784688762,1.028023926625719,-0.8513387691449331,1.1715351753707008,2.3959108851657147,4.058002219880441,1.3015410053704408,1.1428618401930433,2.2227074768399024,-0.2035158956341987,1,8326025.0,1,9
2023-07-14 13:30:00,2023-07-19 13:30:00,93.97000122070312,96.69999694824219,-0.2035158956341987,1.0303736217015746,2.1565988185744844,0.5615570565390859,1.9048642037614205,1.9453971848485672,3.19454784688762,1.3649050846037618,-0.8513387691449331,1.1715351753707008,2.3959108851657147,-0.010342401328876292,2.9051779206932693,0.8862534002952366,0.9878550760714581,2.1565988185744844,-0.2035158956341987,1,9132100.0,1,9
2023-07-17 13:30:00,2023-07-20 13:30:00,93.04000091552734,94.83999633789062,1.0303736217015746,2.1565988185744844,0.5615570565390859,-1.9234753557925255,1.9453971848485672,3.19454784688762,1.3649050846037618,2.456798532513008,1.1715351753707008,2.3959108851657147,-0.010342401328876292,-1.2700408616593608,1.9346468235716507,0.4562635352556549,1.7219162176917275,2.1565988185744844,-1.9234753557925255,1,9902925.0,1,9
2023-07-18 13:30:00,2023-07-21 13:30:00,93.91000366210938,94.7699966430664,2.1565988185744844,0.5615570565390859,-1.9234753557925255,-0.07380820068236815,3.19454784688762,1.3649050846037618,2.456798532513008,1.3248531862869553,2.3959108851657147,-0.010342401328876292,-1.2700408616593608,-1.1370790322814277,0.9157629085515762,0.18021807965966918,1.6873604299724052,2.1565988185744844,-1.9234753557925255,1,9775150.0,-1,9
2023-07-19 13:30:00,2023-07-24 13:30:00,96.70999908447266,95.95999908447266,0.5615570565390859,-1.9234753557925255,-0.07380820068236815,1.2556742466586446,1.3649050846037618,2.456798532513008,1.3248531862869553,1.4978530291101315,-0.010342401328876292,-1.2700408616593608,-1.1370790322814277,0.5132479915201602,-0.775514431909885,-0.04501306331929078,1.364937670472197,1.2556742466586446,-1.9234753557925255,-1,8766025.0,-1,5
2023-07-20 13:30:00,2023-07-25 13:30:00,96.05999755859375,96.7699966430664,-1.9234753557925255,-0.07380820068236815,1.2556742466586446,0.8440991729071534,2.456798532513008,1.3248531862869553,1.4978530291101315,1.8897448127604133,-1.2700408616593608,-1.1370790322814277,0.5132479915201602,1.0336164923647109,0.739120448175723,0.02562246577272609,1.4132468856318474,1.2556742466586446,-1.9234753557925255,1,7637350.0,-1,9
2023-07-21 13:30:00,2023-07-26 13:30:00,95.86000061035156,96.83000183105469,-0.07380820068236815,1.2556742466586446,0.8440991729071534,0.062008050087691835,1.3248531862869553,1.4978530291101315,1.8897448127604133,2.382927494790219,-1.1370790322814277,0.5132479915201602,1.0336164923647109,0.7596288954470456,1.0118936099801967,0.5219933172427804,0.6347193036304719,1.2556742466586446,-0.07380820068236815,1,8735450.0,1,9
2023-07-24 13:30:00,2023-07-27 13:30:00,95.47000122070312,94.80999755859375,1.2556742466586446,0.8440991729071534,0.062008050087691835,-2.0861347043918954,1.4978530291101315,1.8897448127604133,2.382927494790219,5.09398944993717,0.5132479915201602,1.0336164923647109,0.7596288954470456,-4.17425185051754,-0.6913204710070175,0.018911691315398604,1.4881301043361541,1.2556742466586446,-2.0861347043918954,-1,9887125.0,1,5
2023-07-25 13:30:00,2023-07-28 13:30:00,95.77999877929688,97.4800033569336,0.8440991729071534,0.062008050087691835,-2.0861347043918954,2.8161648213203883,1.8897448127604133,2.382927494790219,5.09398944993717,1.7554777384595555,1.0336164923647109,0.7596288954470456,-4.17425185051754,0.6608912053340846,1.7749056163113952,0.4090343349808345,2.0273015208166183,2.8161648213203883,-2.0861347043918954,1,10608900.0,1,9
